VENDOR,BILLING_MONTH,VENDOR_PARTNER_NAME,USAGE_ROWS,TOTAL_QUANTITY,TOTAL_AMOUNT,EST_DOLLAR_IMPACT,NORMALIZED_KEY
Webroot,2026-02-01,IDT Support,1,1016.0,528.32,528.32,idt  upport
Auvik,2026-03-01,ConnectWise - APAC,1,50.0,525.0,525.0,connectwi e apac
Auvik,2026-02-01,Bizitss,2,56.0,524.36,524.36,bizit
ESET,2026-04-01,"ConnectWise, Inc. PSA",3,24750.0,523.645512,523.645512,connectwi e inc p a
Acronis,2026-03-01,Carter Computer Consulting,6,22091.87,521.643276,521.643276,carter computer con ulting
ESET,2026-01-01,"ConnectWise, Inc. PSA",3,25575.0,520.301888,520.301888,connectwi e inc p a
ESET,2026-03-01,"ConnectWise, Inc. PSA",3,25575.0,520.219556,520.219556,connectwi e inc p a
Webroot,2026-01-01,IDT Support,1,999.0,519.48,519.48,idt  upport
ESET,2026-06-01,The Computer Doctors,1,19950.0,519.231535,519.231535,the computer doctor
ESET,2026-02-01,ASAP Computer,2,8092.0,517.955734,517.955734,a ap computer
Proofpoint,2026-04-01,The Connected Office,18,336.0,516.6999999999999,516.6999999999999,the connected office
Acronis,2026-04-01,Carter Computer Consulting,6,21882.41,516.4130680000001,516.4130680000001,carter computer con ulting
Webroot,2026-04-01,DigitalBrainz,2,983.0,515.09,515.09,digitalbrainz
Auvik,2026-07-01,ConnectWise - APAC,1,49.0,514.5,514.5,connectwi e apac
Auvik,2026-04-01,ConnectWise - APAC,1,49.0,514.5,514.5,connectwi e apac
Acronis,2026-06-01,T3voicenet,4,11375.669999999998,510.825725,510.825725,t3voicenet
Acronis,2026-01-01,Axiom,3,12038.46,510.42617199999995,510.42617199999995,axiom
Proofpoint,2026-02-01,The Connected Office,18,332.0,510.4,510.4,the connected office
Acronis,2026-04-01,"Superior Steel, Inc",2,28813.12,509.30057600000004,509.30057600000004,uperior  teel inc
Proofpoint,2026-03-01,The Connected Office,18,330.0,507.8,507.8,the connected office
Proofpoint,2026-01-01,The Connected Office,18,330.0,507.79999999999995,507.79999999999995,the connected office
Acronis,2026-07-01,IT Automation,6,11481.46,505.466908,505.466908,it automation
ESET,2026-01-01,ASAP Computer,2,8959.0,504.586001,504.586001,a ap computer
Auvik,2026-06-01,ConnectWise - APAC,1,48.0,504.0,504.0,connectwi e apac
SentinelOne,2026-05-01,SYSTECHNY,1,700.0,504.0,504.0,y techny
Acronis,2026-03-01,Educational Records Bureau,1,9237.05,503.419225,503.419225,educational record  bureau
Acronis,2026-03-01,"HRI Properties, LLC",4,12565.51,501.688998,501.688998,hri propertie  llc
Auvik,2026-01-01,Bizitss,2,57.0,498.75,498.75,bizit
Webroot,2026-04-01,"Excell It, Inc.",1,950.0,494.0,494.0,excell it inc
Webroot,2026-01-01,"Excell It, Inc.",1,950.0,494.0,494.0,excell it inc
Webroot,2026-05-01,"Excell It, Inc.",1,950.0,494.0,494.0,excell it inc
Webroot,2026-02-01,"Excell It, Inc.",1,950.0,494.0,494.0,excell it inc
Webroot,2026-03-01,"Excell It, Inc.",1,950.0,494.0,494.0,excell it inc
ESET,2026-03-01,ASAP Computer,2,8827.0,493.531968,493.531968,a ap computer
Auvik,2026-05-01,ConnectWise - APAC,1,47.0,493.5,493.5,connectwi e apac
Acronis,2026-01-01,"Superior Steel, Inc",2,27689.8,492.67544,492.67544,uperior  teel inc
Acronis,2026-05-01,Carter Computer Consulting,6,21172.52,490.422496,490.422496,carter computer con ulting
ESET,2026-04-01,ASAP Computer,2,8010.0,489.201728,489.201728,a ap computer
Acronis,2026-07-01,Carter Computer Consulting,6,21170.44,487.567112,487.567112,carter computer con ulting
Acronis,2026-06-01,Carter Computer Consulting,6,20932.62,486.857176,486.857176,carter computer con ulting
Acronis,2026-06-01,IT Automation,5,11163.38,485.382024,485.382024,it automation
Proofpoint,2026-02-01,Lifeline Technology Solutions,14,442.0,484.84000000000003,484.84000000000003,lifeline technology  olution
KeepIT,2026-01-01,The HITCO Co,1,646.0,484.5,484.5,the hitco co
Acronis,2026-02-01,"Superior Steel, Inc",2,26948.49,481.704052,481.704052,uperior  teel inc
Acronis,2026-03-01,"Superior Steel, Inc",2,26719.83,478.320284,478.320284,uperior  teel inc
Acronis,2026-05-01,T3voicenet,4,10470.59,476.874675,476.874675,t3voicenet
Acronis,2026-02-01,"HRI Properties, LLC",5,11151.65,475.72092,475.72092,hri propertie  llc
Acronis,2026-05-01,IT Automation,5,10900.98,474.215104,474.215104,it automation
Bitdefender,2026-03-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-04-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-07-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-01-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-05-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-02-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-08-01,MobileTech Ltd,1,462.0,471.24,471.24,mobiletech ltd
Bitdefender,2026-06-01,MobileTech Ltd,2,924.0,471.24,471.24,mobiletech ltd
Proofpoint,2026-01-01,Lifeline Technology Solutions,11,440.0,471.09999999999997,471.09999999999997,lifeline technology  olution
Acronis,2026-04-01,IT Automation,5,10596.16,468.55356800000004,468.55356800000004,it automation
Acronis,2026-03-01,IT Automation,5,10449.63,466.399724,466.399724,it automation
Acronis,2026-01-01,"HRI Properties, LLC",5,9172.91,464.077268,464.077268,hri propertie  llc
Acronis,2026-01-01,IT Automation,6,10395.5,462.3321,462.3321,it automation
Proofpoint,2026-05-01,VMG Strategic Consulting,8,226.0,461.03999999999996,461.03999999999996,vmg  trategic con ulting
KeepIT,2026-07-01,AspireTech,2,783.0,459.25,459.25,a piretech
Bitdefender,2026-02-01,Xpower-IT,2,375.0,458.0841,458.0841,xpower it
Acronis,2026-02-01,IT Automation,5,10466.39,456.429172,456.429172,it automation
Webroot,2026-05-01,DigitalBrainz,2,868.0,454.68000000000006,454.68000000000006,digitalbrainz
Bitdefender,2026-05-01,Xpower-IT,1,375.0,453.5154,453.5154,xpower it
ESET,2026-05-01,ASAP Computer,2,8286.0,453.205593,453.205593,a ap computer
Bitdefender,2026-01-01,Lighthouse IT,1,405.0,453.1327,453.1327,lighthou e it
Proofpoint,2026-05-01,The Connected Office,15,297.0,452.75,452.75,the connected office
Acronis,2026-04-01,T3voicenet,4,9934.46,451.61090099999996,451.61090099999996,t3voicenet
KeepIT,2026-07-01,The HITCO Co,1,600.0,450.0,450.0,the hitco co
Bitdefender,2026-06-01,Xpower-IT,1,375.0,449.7727,449.7727,xpower it
Bitdefender,2026-01-01,Xpower-IT,2,375.0,449.6171,449.6171,xpower it
Bitdefender,2026-03-01,Xpower-IT,2,750.0,449.2063,449.2063,xpower it
Proofpoint,2026-07-01,BIT Solution,4,223.0,448.96,448.96,bit  olution
KeepIT,2026-07-01,Medic Cloud,1,448.0,448.0,448.0,medic cloud
ESET,2026-05-01,The Computer Doctors,4,20615.0,446.011789,446.011789,the computer doctor
Bitdefender,2026-04-01,Xpower-IT,1,375.0,444.9291,444.9291,xpower it
ESET,2026-02-01,The Computer Doctors,4,18620.0,443.096632,443.096632,the computer doctor
Proofpoint,2026-02-01,IDT Support,28,245.0,442.25,442.25,idt  upport
Acronis,2026-03-01,T3voicenet,4,9643.59,440.68247699999995,440.68247699999995,t3voicenet
ESET,2026-04-01,The Computer Doctors,4,19950.0,440.215782,440.215782,the computer doctor
Bitdefender,2026-08-01,Xpower-IT,1,375.0,440.1859,440.1859,xpower it
Bitdefender,2026-07-01,Xpower-IT,1,375.0,439.707,439.707,xpower it
ESET,2026-03-01,The Computer Doctors,4,20615.0,436.80191199999996,436.80191199999996,the computer doctor
ESET,2026-01-01,The Computer Doctors,4,20615.0,436.65092,436.65092,the computer doctor
Bitdefender,2026-02-01,Lighthouse IT,1,390.0,434.7764,434.7764,lighthou e it
Acronis,2026-07-01,BIZITSS,6,19648.51,434.615848,434.615848,bizit
Acronis,2026-05-01,Northern Saints Catholic Education Trust,3,159.0,433.80670000000003,433.80670000000003,northern  aint  catholic education tru t
Acronis,2026-04-01,Northern Saints Catholic Education Trust,3,159.0,433.80670000000003,433.80670000000003,northern  aint  catholic education tru t
Acronis,2026-01-01,Northern Saints Catholic Education Trust,3,159.0,433.8067,433.8067,northern  aint  catholic education tru t
Acronis,2026-02-01,Northern Saints Catholic Education Trust,3,159.0,433.8067,433.8067,northern  aint  catholic education tru t
Acronis,2026-07-01,Northern Saints Catholic Education Trust,3,157.0,432.9029,432.9029,northern  aint  catholic education tru t
Acronis,2026-06-01,Northern Saints Catholic Education Trust,3,157.0,432.9029,432.9029,northern  aint  catholic education tru t
Auvik,2026-02-01,WTA Consulting,2,38.0,427.02,427.02,wta con ulting
Bitdefender,2026-02-01,Intalect Ltd,3,348.0,425.80350000000004,425.80350000000004,intalect ltd
Acronis,2026-02-01,Box,1,28720.5,425.0634,425.0634,box
Acronis,2026-03-01,Box,1,28720.5,425.0634,425.0634,box
Acronis,2026-01-01,Box,1,28720.5,425.0634,425.0634,box
SentinelOne,2026-04-01,SYSTECHNY,1,595.0,424.886488,424.886488,y techny
Bitdefender,2026-03-01,Lighthouse IT,1,391.0,424.662,424.662,lighthou e it
SentinelOne,2026-03-01,SYSTECHNY,1,588.0,423.36,423.36,y techny
KeepIT,2026-07-01,NXT IT Solutions,2,661.0,422.25,422.25,nxt it  olution
Proofpoint,2026-01-01,IDT Support,26,235.0,421.75000000000006,421.75000000000006,idt  upport
ESET,2026-06-01,ASAP Computer,2,7800.0,421.731713,421.731713,a ap computer
Bitdefender,2026-08-01,Lighthouse IT,1,381.0,421.4639,421.4639,lighthou e it
Acronis,2026-05-01,Network Utilities,11,6906.379999999999,421.414212,421.414212,network utilitie
Bitdefender,2026-01-01,Intalect Ltd,3,342.0,419.97659999999996,419.97659999999996,intalect ltd
Acronis,2026-03-01,Network Utilities,11,6555.919999999999,419.716589,419.716589,network utilitie
Acronis,2026-02-01,Network Utilities,11,6395.56,418.52248399999996,418.52248399999996,network utilitie
Bitdefender,2026-04-01,Lighthouse IT,1,378.0,417.9299,417.9299,lighthou e it
Acronis,2026-01-01,BCIT Solutions,4,19809.95,417.62985999999995,417.62985999999995,bcit  olution
Acronis,2026-04-01,Network Utilities,11,6655.67,417.615056,417.615056,network utilitie
Acronis,2026-01-01,Network Utilities,11,6331.25,417.442259,417.442259,network utilitie
Bitdefender,2026-06-01,Lighthouse IT,1,380.0,417.1324,417.1324,lighthou e it
Bitdefender,2026-05-01,Lighthouse IT,1,375.0,416.1138,416.1138,lighthou e it
Bitdefender,2026-07-01,Lighthouse IT,1,378.0,413.4706,413.4706,lighthou e it
Proofpoint,2026-03-01,TSAChoice,4,308.0,412.72,412.72,t achoice
Acronis,2026-02-01,T3voicenet,4,8793.46,412.39642399999997,412.39642399999997,t3voicenet
Acronis,2026-02-01,BCIT Solutions,4,19396.01,411.503548,411.503548,bcit  olution
Bitdefender,2026-05-01,Montec IT Group,2,499.0,411.381,411.381,montec it group
Bitdefender,2026-08-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-05-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-04-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-02-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-06-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-07-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-01-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
Bitdefender,2026-03-01,SouthBridge Consulting,2,250.0,408.75,408.75,outhbridge con ulting
SentinelOne,2026-03-01,PARROINFODEVELOPPEMENT,3,687.0,407.61999999999995,407.61999999999995,parroinfodeveloppement
Acronis,2026-07-01,CSI,1,7466.19,406.907355,406.907355,c i
Acronis,2026-07-01,WPG Consulting,4,12671.18,406.56306400000005,406.56306400000005,wpg con ulting
Acronis,2026-06-01,CSI,1,7448.08,405.92036,405.92036,c i
Auvik,2026-03-01,Network Bridge Solutions Ltd,3,44.0,405.52,405.52,network bridge  olution  ltd
Auvik,2026-02-01,Network Bridge Solutions Ltd,3,44.0,405.52,405.52,network bridge  olution  ltd
Acronis,2026-02-01,Educational Records Bureau,1,7433.59,405.130655,405.130655,educational record  bureau
Bitdefender,2026-04-01,Montec IT Group,2,495.0,404.9668,404.9668,montec it group
Acronis,2026-05-01,CSI,1,7427.28,404.78676,404.78676,c i
Acronis,2026-04-01,CSI,1,7415.47,404.143115,404.143115,c i
Acronis,2026-03-01,CSI,1,7397.21,403.147945,403.147945,c i
Acronis,2026-02-01,CSI,1,7382.19,402.329355,402.329355,c i
Acronis,2026-01-01,CSI,1,7359.17,401.074765,401.074765,c i
Acronis,2026-07-01,Network Utilities,11,6351.49,400.04855799999996,400.04855799999996,network utilitie
Acronis,2026-06-01,WPG Consulting,4,12078.62,399.945576,399.945576,wpg con ulting
Proofpoint,2026-06-01,"JTO Computer Solutions, LLC",13,216.0,399.19,399.19,jto computer  olution  llc
Bitdefender,2026-08-01,SZS Consulting,4,365.0,398.45,398.45,z  con ulting
Acronis,2026-02-01,WPG Consulting,4,9585.86,396.245728,396.245728,wpg con ulting
Auvik,2026-04-01,Network Bridge Solutions Ltd,3,43.0,396.15999999999997,396.15999999999997,network bridge  olution  ltd
Bitdefender,2026-07-01,SZS Consulting,4,363.0,395.85,395.85,z  con ulting
Acronis,2026-04-01,WPG Consulting,4,11470.15,395.58542,395.58542,wpg con ulting
Bitdefender,2026-02-01,Barry Communications Inc,1,527.0,395.25,395.25,barry communication  inc
Acronis,2026-06-01,"Harris Technology Services, LLC",4,13743.11,394.454228,394.454228,harri  technology  ervice  llc
Acronis,2026-01-01,Educational Records Bureau,1,7236.83,394.407235,394.407235,educational record  bureau
Acronis,2026-05-01,WPG Consulting,4,11468.18,394.346864,394.346864,wpg con ulting
Acronis,2026-01-01,MBACIO,4,14247.54,394.26199199999996,394.26199199999996,mbacio
Proofpoint,2026-07-01,"JTO Computer Solutions, LLC",12,213.0,393.88,393.88,jto computer  olution  llc
Bitdefender,2026-06-01,Montec IT Group,2,492.0,393.712,393.712,montec it group
Acronis,2026-01-01,T3voicenet,4,8222.3,393.399333,393.399333,t3voicenet
Acronis,2026-07-01,"Harris Technology Services, LLC",4,13911.9,393.31062,393.31062,harri  technology  ervice  llc
Bitdefender,2026-08-01,Think IP Systems,4,531.0,393.04,393.04,think ip  y tem
Proofpoint,2026-07-01,Hodge Systems & Consulting Service,6,302.0,392.6,392.6,hodge  y tem  con ulting  ervice
Acronis,2026-05-01,"Harris Technology Services, LLC",4,13605.48,392.417304,392.417304,harri  technology  ervice  llc
Acronis,2026-03-01,WPG Consulting,4,10386.46,392.036208,392.036208,wpg con ulting
Acronis,2026-06-01,Network Utilities,11,5972.889999999999,390.54470200000003,390.54470200000003,network utilitie
Proofpoint,2026-07-01,Enterprise Business IT Solutions Pty Ltd,23,295.0,390.24999999999994,390.24999999999994,enterpri e bu ine  it  olution  pty ltd
Bitdefender,2026-07-01,Montec IT Group,2,490.0,389.8635,389.8635,montec it group
Bitdefender,2026-03-01,Montec IT Group,2,494.0,389.4104,389.4104,montec it group
Bitdefender,2026-07-01,Think IP Systems,4,525.0,388.7199999999999,388.7199999999999,think ip  y tem
Acronis,2026-03-01,BCIT Solutions,4,18589.3,388.6392900000001,388.6392900000001,bcit  olution
Auvik,2026-01-01,WTA Consulting,2,37.0,388.5,388.5,wta con ulting
Bitdefender,2026-08-01,Montec IT Group,2,484.0,388.19370000000004,388.19370000000004,montec it group
ESET,2026-06-01,Heart Technologies Inc.,1,14913.0,388.135333,388.135333,heart technologie  inc
Auvik,2026-06-01,Network Bridge Solutions Ltd,2,42.0,386.8,386.8,network bridge  olution  ltd
Auvik,2026-07-01,Network Bridge Solutions Ltd,2,42.0,386.8,386.8,network bridge  olution  ltd
Auvik,2026-05-01,Network Bridge Solutions Ltd,2,42.0,386.8,386.8,network bridge  olution  ltd
Bitdefender,2026-05-01,Barry Communications Inc,1,515.0,386.25,386.25,barry communication  inc
Bitdefender,2026-07-01,Barry Communications Inc,1,515.0,386.25,386.25,barry communication  inc
Proofpoint,2026-01-01,"JTO Computer Solutions, LLC",13,206.0,383.39,383.39,jto computer  olution  llc
Bitdefender,2026-08-01,Barry Communications Inc,1,511.0,383.25,383.25,barry communication  inc
Bitdefender,2026-06-01,Barry Communications Inc,1,511.0,383.25,383.25,barry communication  inc
Acronis,2026-04-01,"Harris Technology Services, LLC",4,13193.47,382.677856,382.677856,harri  technology  ervice  llc
Proofpoint,2026-06-01,Enterprise Business IT Solutions Pty Ltd,23,289.0,382.45,382.45,enterpri e bu ine  it  olution  pty ltd
Acronis,2026-07-01,The Cloud Platform,7,17814.69,381.84981199999993,381.84981199999993,the cloud platform
Bitdefender,2026-06-01,University Computers,3,253.0,381.3,381.3,univer ity computer
Bitdefender,2026-04-01,Barry Communications Inc,1,508.0,381.0,381.0,barry communication  inc
Acronis,2026-06-01,The Cloud Platform,7,17737.68,380.71006399999993,380.71006399999993,the cloud platform
Bitdefender,2026-07-01,University Computers,3,255.0,380.6,380.6,univer ity computer
Bitdefender,2026-08-01,University Computers,3,255.0,380.5,380.5,univer ity computer
Bitdefender,2026-03-01,Barry Communications Inc,1,507.0,380.25,380.25,barry communication  inc
Proofpoint,2026-07-01,Elite Technical Services LLC,3,314.0,379.94,379.94,elite technical  ervice  llc
Acronis,2026-04-01,The Cloud Platform,7,17603.56,378.76948799999997,378.76948799999997,the cloud platform
Acronis,2026-05-01,The Cloud Platform,7,17629.36,378.015928,378.015928,the cloud platform
Acronis,2026-03-01,The Cloud Platform,7,17516.78,376.37934399999995,376.37934399999995,the cloud platform
Acronis,2026-05-01,IDT Support,5,108.0,374.2767,374.2767,idt  upport
Proofpoint,2026-04-01,"JTO Computer Solutions, LLC",13,203.0,373.41999999999996,373.41999999999996,jto computer  olution  llc
SentinelOne,2026-02-01,CYB3R,2,508.0,373.01,373.01,cyb3r
Acronis,2026-06-01,IDT Support,5,107.0,372.57270000000005,372.57270000000005,idt  upport
Acronis,2026-07-01,IDT Support,5,107.0,372.5727,372.5727,idt  upport
Acronis,2026-02-01,The Cloud Platform,7,17445.18,371.92826399999996,371.92826399999996,the cloud platform
Proofpoint,2026-02-01,Objective Technologies Ltd,2,675.0,371.25,371.25,objective technologie  ltd
Acronis,2026-01-01,The Cloud Platform,7,17376.54,370.912392,370.912392,the cloud platform
Proofpoint,2026-01-01,Objective Technologies Ltd,2,673.0,370.15,370.15,objective technologie  ltd
Proofpoint,2026-05-01,"JTO Computer Solutions, LLC",12,201.0,369.32000000000005,369.32000000000005,jto computer  olution  llc
Proofpoint,2026-03-01,"JTO Computer Solutions, LLC",13,201.0,369.32,369.32,jto computer  olution  llc
ESET,2026-07-01,ASAP Computer,2,7084.0,368.82008899999994,368.82008899999994,a ap computer
Bitdefender,2026-02-01,Montec IT Group,2,468.0,368.2561,368.2561,montec it group
KeepIT,2026-07-01,Lost in IT,1,491.0,368.25,368.25,lo t in it
Acronis,2026-02-01,Leading Technology Europe Ltd,7,738.44,367.26201199999997,367.26201199999997,leading technology europe ltd
Proofpoint,2026-02-01,"JTO Computer Solutions, LLC",12,198.0,366.15,366.15,jto computer  olution  llc
Acronis,2026-01-01,Leading Technology Europe Ltd,7,728.86,365.999628,365.999628,leading technology europe ltd
Acronis,2026-03-01,Leading Technology Europe Ltd,7,771.37,365.46377600000005,365.46377600000005,leading technology europe ltd
Proofpoint,2026-03-01,Objective Technologies Ltd,2,663.0,364.65,364.65,objective technologie  ltd
Bitdefender,2026-01-01,Barry Communications Inc,1,486.0,364.5,364.5,barry communication  inc
SentinelOne,2026-01-01,CYB3R,2,499.0,364.20095,364.20095,cyb3r
Acronis,2026-02-01,MBACIO,4,12405.83,363.348184,363.348184,mbacio
Proofpoint,2026-07-01,PC 911 LLC,6,200.0,363.0799999999999,363.0799999999999,pc 911 llc
Acronis,2026-04-01,BCIT Solutions,4,17775.4,362.59342000000004,362.59342000000004,bcit  olution
Auvik,2026-01-01,Network Bridge Solutions Ltd,2,42.0,361.42,361.42,network bridge  olution  ltd
Bitdefender,2026-06-01,Think IP Systems,3,499.0,360.64,360.64,think ip  y tem
Proofpoint,2026-04-01,Objective Technologies Ltd,2,655.0,360.25,360.25,objective technologie  ltd
Acronis,2026-01-01,Jilasoan,3,17352.36,359.63858400000004,359.63858400000004,jila oan
Auvik,2026-03-01,WTA Consulting,2,32.0,359.58,359.58,wta con ulting
Proofpoint,2026-05-01,Objective Technologies Ltd,2,650.0,357.5,357.5,objective technologie  ltd
Acronis,2026-03-01,"Harris Technology Services, LLC",4,12229.69,357.488812,357.488812,harri  technology  ervice  llc
Acronis,2026-06-01,BCIT Solutions,4,18134.67,356.985516,356.985516,bcit  olution
Proofpoint,2026-07-01,Objective Technologies Ltd,2,648.0,356.4,356.4,objective technologie  ltd
Proofpoint,2026-06-01,Objective Technologies Ltd,2,648.0,356.4,356.4,objective technologie  ltd
Acronis,2026-05-01,BCIT Solutions,4,17804.07,355.734336,355.734336,bcit  olution
Acronis,2026-02-01,Jilasoan,3,17160.37,355.100564,355.100564,jila oan
KeepIT,2026-07-01,Think IP Systems,2,354.0,354.0,354.0,think ip  y tem
Bitdefender,2026-01-01,Montec IT Group,2,460.0,353.9696,353.9696,montec it group
