BILLING_MONTH,Entity,Tenant name,Identifier,Type,Status,Mode,Service name,Edition,Metric name,Location,Metric unit,Quota,Production usage,Change in production usage,Trial usage,Change in trial usage,Total usage,Change in total usage,Price,Cost,Billing model,Storage type,Pricing tier ID,SKU
2026-05-01,US_Master,Nex-Tech LLC,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,404,-1,0,0,404,-1,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,17,0,0,0,17,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,24334.24,-194.70,0.00,0.00,24334.24,-194.70,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,20555.45,-1366.74,0.00,0.00,20555.45,-1366.74,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,Harwood International Corp.,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery compute points,Acronis Cloud,,Unlimited,2975.85,2975.85,0.00,0.00,2975.85,2975.85,N/A,N/A,,acronis,,SQYAMSENS
2026-05-01,US_Master,"NXC Holdings, LLC",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"NXC Holdings, LLC",,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,2,-1,0,0,2,-1,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,"NXC Holdings, LLC",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,676.74,-821.08,0.00,0.00,676.74,-821.08,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"NXC Holdings, LLC",,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,61,-4,0,0,61,-4,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,"NXC Holdings, LLC",,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,47,1,0,0,47,1,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,CMIT South Brevard 179,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,CMIT South Brevard 179,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,CMIT South Brevard 179,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,619.13,22.13,0.00,0.00,619.13,22.13,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,USWired Inc.,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Lifeline Technology Solutions,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,84880.18,-2311.26,0.00,0.00,84880.18,-2311.26,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Community Alternatives,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Community Alternatives,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Community Alternatives,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Community Alternatives,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,5780.96,192.91,0.00,0.00,5780.96,192.91,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Forged IT Services,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Forged IT Services,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Forged IT Services,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2484.51,-56.29,0.00,0.00,2484.51,-56.29,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Forged IT Services,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,53.28,0.03,0.00,0.00,53.28,0.03,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Regent ISO, LLC",,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,"Regent ISO, LLC",,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,111,1,0,0,111,1,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Blue Technologies Smart Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,6,0,0,0,6,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Blue Technologies Smart Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,54,1,0,0,54,1,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Blue Technologies Smart Solutions Inc.,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,26,0,0,0,26,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Blue Technologies Smart Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,22567.33,-20.65,0.00,0.00,22567.33,-20.65,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Blue Technologies Smart Solutions Inc.,,Partner,Enabled,,Cyber Protection,Per workload,Network-attached storages (NAS) protected,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SPD5MSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2081.92,39.03,0.00,0.00,2081.92,39.03,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,101,1,0,0,101,1,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,FrontierMSP,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,15,0,0,0,15,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,AMEOT,,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1281.12,-7.30,0.00,0.00,1281.12,-7.30,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,58,5,0,0,58,5,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,30,2,2,2,32,4,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,49,1,1,1,50,2,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,RMM,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,14,-12,0,0,14,-12,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (baas-fes-us3.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1326.32,-16.55,0.00,0.00,1326.32,-16.55,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,86148.40,3892.72,261.13,261.13,86409.53,4153.85,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,361.85,7.95,0.00,0.00,361.85,7.95,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,"Tech Heroes, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Network-attached storages (NAS) protected,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPD5MSENS
2026-05-01,US_Master,Montec IT Group,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,8,0,0,0,8,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Montec IT Group,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,10,0,0,0,10,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Montec IT Group,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,6,0,0,0,6,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Montec IT Group,,Partner,Enabled,,Cyber Infrastructure,,Storage (7ab372a799b0c9ba4547c3347c2d895b),7ab372a799b0c9ba4547c3347c2d895b,GB,Unlimited,0.00,0.00,0.00,0.00,0.00,0.00,N/A,N/A,,,,SCVAMSENS
2026-05-01,US_Master,Network Concern,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Network Concern,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,465,53,0,-42,465,11,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,10,-1,0,0,10,-1,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,7,0,0,0,7,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,90,-12,0,0,90,-12,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,9,-1,0,0,9,-1,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,55851.51,-1341.08,0.00,0.00,55851.51,-1341.08,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Titan Technology Partners,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,55988.04,-808.00,0.00,0.00,55988.04,-808.00,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,ThreatAdvice,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,130,0,0,0,130,0,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,"Green Qube, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Green Qube, Inc",,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,18,2,0,0,18,2,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,"Green Qube, Inc",,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,3,2,0,0,3,2,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,"Green Qube, Inc",,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,1341.45,4.76,0.00,0.00,1341.45,4.76,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,"Green Qube, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,12127.31,230.33,0.00,0.00,12127.31,230.33,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Professional Computer Support,,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,915.91,0.00,0.00,0.00,915.91,0.00,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"JEVSUPPORT, LLC",,Partner,Disabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,8,0,0,0,8,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,"JEVSUPPORT, LLC",,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,6169.44,-16.67,0.00,0.00,6169.44,-16.67,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"JEVSUPPORT, LLC",,Partner,Disabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,610.57,0.00,0.00,0.00,610.57,0.00,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,"JEVSUPPORT, LLC",,Partner,Disabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,Ascension Technology,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,8,0,0,0,8,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Ascension Technology,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,88,0,0,0,88,0,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Aufsite,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,9407.71,194.04,0.00,0.00,9407.71,194.04,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,Maverick Gardner,,Partner,Enabled,,Cyber Protection,Per workload,Email and Collaboration Security mailboxes protected,,,Unlimited,64,2,0,0,64,2,N/A,N/A,,,,SO4AMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,5,0,0,0,5,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,6,0,0,0,6,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,32,0,0,0,32,0,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,8,0,0,0,8,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,RMM,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,2,0,0,0,2,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,Power Up Boston,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,35671.53,1945.39,0.00,0.00,35671.53,1945.39,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,271,28,0,0,271,28,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,14,6,0,0,14,6,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,VMs protected,,,Unlimited,54,2,0,0,54,2,N/A,N/A,,,,SPFAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,49,2,0,0,49,2,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Cloud Storage (us2-s3gw.acronis.com) used,us2-s3gw.acronis.com,GB,Unlimited,2.20,0.00,0.00,0.00,2.20,0.00,N/A,N/A,,acronis,,SUVAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,63982.89,1721.89,0.00,0.00,63982.89,1721.89,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery storage used,Acronis Cloud,GB,Unlimited,300.87,2.93,0.00,0.00,300.87,2.93,N/A,N/A,,acronis,,SVEAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery public IP addresses,Acronis Cloud,,Unlimited,1,0,0,0,1,0,N/A,N/A,,acronis,,SEDAMSENS
2026-05-01,US_Master,IT Kauai Inc,,Partner,Enabled,,Cyber Protection,Per workload,Disaster Recovery compute points,Acronis Cloud,,Unlimited,0.98,0.98,0.00,0.00,0.98,0.98,N/A,N/A,,acronis,,SQYAMSENS
2026-05-01,US_Master,Quick Fix Network,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,70,3,0,0,70,3,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Quick Fix Network,,Partner,Enabled,,Cyber Protection,Per workload,RMM,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SRHAMSENS
2026-05-01,US_Master,Quick Fix Network,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,9012.46,107.30,0.00,0.00,9012.46,107.30,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,T3voicenet,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,T3voicenet,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,4,0,0,0,4,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,T3voicenet,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,7876.19,436.50,0.00,0.00,7876.19,436.50,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,T3voicenet,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,2586.40,99.62,0.00,0.00,2586.40,99.62,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Utmostit, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,"Utmostit, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Utmostit, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Endpoints protected with EDR,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SRIAMSENS
2026-05-01,US_Master,"Utmostit, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,891.17,3.93,0.00,0.00,891.17,3.93,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Jilasoan,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,Jilasoan,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,12411.37,-166.29,0.00,0.00,12411.37,-166.29,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,"Superior Steel, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,9,1,0,0,9,1,N/A,N/A,,,,SPEAMSENS
2026-05-01,US_Master,"Superior Steel, Inc",,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,35091.63,6286.51,0.00,0.00,35091.63,6286.51,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,11,0,0,0,11,0,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,3,0,0,0,3,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,5098.93,486.53,0.00,0.00,5098.93,486.53,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,33,0,0,0,33,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Cyber Protection,Per workload,Network-attached storages (NAS) protected,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPD5MSENS
2026-05-01,US_Master,Radiance Technology Solutions,,Partner,Enabled,,Cyber Protection,Per workload,RMM Microsoft 365 seats managed and monitored (with risk remediation),,,Unlimited,33,0,0,0,33,0,N/A,N/A,,,,SRMAMSENS
2026-05-01,US_Master,Kaminski Engineering & Management,,Partner,Enabled,,Sync & Share,File Sync & Share (per user),Users,,,Unlimited,1,0,0,0,1,0,N/A,N/A,,,,SPIAMSENS
2026-05-01,US_Master,CSI,,Partner,Enabled,,Cyber Protection,Per gigabyte,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,7427.28,11.80,0.00,0.00,7427.28,11.80,N/A,N/A,,acronis,,SPBAMSENS
2026-05-01,US_Master,MBACIO,,Partner,Disabled,,Cyber Protection,Per workload,Cloud Storage (abgw-phx1-arp2.acronis.com) used - Class 2,Acronis Cloud,GB,Unlimited,11410.79,-126.28,0.00,0.00,11410.79,-126.28,N/A,N/A,,acronis,,SPDAMSENS
2026-05-01,US_Master,MBACIO,,Partner,Disabled,,Cyber Protection,Per workload,Microsoft 365 Seats protected (Acronis Storage G1),Acronis Cloud,,Unlimited,128,0,0,0,128,0,N/A,N/A,,acronis,,SRJAMSENS
2026-05-01,US_Master,MBACIO,,Partner,Disabled,,Cyber Protection,Per workload,Microsoft 365 Shared seats protected,,,Unlimited,50,0,0,0,50,0,N/A,N/A,,,,SPDCMSENS
2026-05-01,US_Master,MooIT,,Partner,Enabled,,Cyber Protection,Per workload,Workstations protected,,,Unlimited,130,10,0,0,130,10,N/A,N/A,,,,SPGAMSENS
2026-05-01,US_Master,MooIT,,Partner,Enabled,,Cyber Protection,Per workload,Servers protected,,,Unlimited,52,0,0,0,52,0,N/A,N/A,,,,SPEAMSENS
